File,Status,Segment,Method,Species,Confidence,Start,End
rec_d1_05_29_57.500000.wav,success,0,Ensemble Voting,Corvus corone_Carrion Crow,0.2651,0.00,3.00
rec_d1_05_29_57.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.2183,0.00,3.00
rec_d1_05_30_00.250000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.4486,0.00,3.00
rec_d1_05_30_00.250000.wav,success,0,Ensemble Voting,Corvus corone_Carrion Crow,0.1104,0.00,3.00
rec_d1_05_30_00.250000.wav,success,0,Ensemble Voting,Corvus monedula_Eurasian Jackdaw,0.0946,0.00,3.00
rec_d1_05_30_09.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_30_09.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2938,0.00,3.00
rec_d1_05_30_09.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1253,0.00,3.00
rec_d1_05_30_23.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_30_23.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.2553,0.00,3.00
rec_d1_05_30_23.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1401,0.00,3.00
rec_d1_05_30_30.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_30_30.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2452,0.00,3.00
rec_d1_05_30_30.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1143,0.00,3.00
rec_d1_05_31_07.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_31_07.250000.wav,success,0,Ensemble Voting,Corvus monedula_Eurasian Jackdaw,0.3864,0.00,3.00
rec_d1_05_31_07.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1239,0.00,3.00
rec_d1_05_31_32.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.8885,0.00,3.00
rec_d1_05_31_32.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.3860,0.00,3.00
rec_d1_05_31_32.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1481,0.00,3.00
rec_d1_05_32_04.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9851,0.00,3.00
rec_d1_05_32_04.750000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.3606,0.00,3.00
rec_d1_05_32_04.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1278,0.00,3.00
rec_d1_05_32_07.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9799,0.00,3.00
rec_d1_05_32_07.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2495,0.00,3.00
rec_d1_05_32_07.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1352,0.00,3.00
rec_d1_05_32_10.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_32_10.750000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.4375,0.00,3.00
rec_d1_05_32_10.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2159,0.00,3.00
rec_d1_05_32_15.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2443,0.00,3.00
rec_d1_05_32_15.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1999,0.00,3.00
rec_d1_05_32_15.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.1430,0.00,3.00
rec_d1_05_32_25.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9991,0.00,3.00
rec_d1_05_32_25.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.7494,0.00,3.00
rec_d1_05_32_25.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0517,0.00,3.00
rec_d1_05_32_29.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9561,0.00,3.00
rec_d1_05_32_29.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5846,0.00,3.00
rec_d1_05_32_29.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.0734,0.00,3.00
rec_d1_05_32_32.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9996,0.00,3.00
rec_d1_05_32_32.750000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.3174,0.00,3.00
rec_d1_05_32_32.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1805,0.00,3.00
rec_d1_05_32_36.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_32_36.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9331,0.00,3.00
rec_d1_05_32_36.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.4208,0.00,3.00
rec_d1_05_32_46.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3792,0.00,3.00
rec_d1_05_32_46.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3270,0.00,3.00
rec_d1_05_32_46.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.3243,0.00,3.00
rec_d1_05_32_50.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_32_50.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.8627,0.00,3.00
rec_d1_05_32_50.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0572,0.00,3.00
rec_d1_05_32_59.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_32_59.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2604,0.00,3.00
rec_d1_05_32_59.wav,success,0,Ensemble Voting,Corvus monedula_Eurasian Jackdaw,0.2127,0.00,3.00
rec_d1_05_33_08.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.7224,0.00,3.00
rec_d1_05_33_08.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1894,0.00,3.00
rec_d1_05_33_08.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1431,0.00,3.00
rec_d1_05_33_38.500000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.6867,0.00,3.00
rec_d1_05_33_38.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.5853,0.00,3.00
rec_d1_05_33_38.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2149,0.00,3.00
rec_d1_05_33_44.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9438,0.00,3.00
rec_d1_05_33_44.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2218,0.00,3.00
rec_d1_05_33_44.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1704,0.00,3.00
rec_d1_05_33_47.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.3216,0.00,3.00
rec_d1_05_33_47.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2109,0.00,3.00
rec_d1_05_33_47.wav,success,0,Ensemble Voting,Corvus corone_Carrion Crow,0.1895,0.00,3.00
rec_d1_05_33_55.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_33_55.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4231,0.00,3.00
rec_d1_05_33_55.250000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.1384,0.00,3.00
rec_d1_05_34_09.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9963,0.00,3.00
rec_d1_05_34_09.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.4063,0.00,3.00
rec_d1_05_34_09.500000.wav,success,0,Ensemble Voting,Corvus corone_Carrion Crow,0.2249,0.00,3.00
rec_d1_05_34_25.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.5238,0.00,3.00
rec_d1_05_34_25.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9625,0.00,3.00
rec_d1_05_34_25.750000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.2405,0.00,3.00
rec_d1_05_34_29.250000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.7095,0.00,3.00
rec_d1_05_34_29.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4963,0.00,3.00
rec_d1_05_34_29.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1250,0.00,3.00
rec_d1_05_34_54.750000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.3609,0.00,3.00
rec_d1_05_34_54.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3225,0.00,3.00
rec_d1_05_34_54.750000.wav,success,0,Ensemble Voting,Corvus monedula_Eurasian Jackdaw,0.0611,0.00,3.00
rec_d1_05_35_17.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_35_17.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5082,0.00,3.00
rec_d1_05_35_17.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2092,0.00,3.00
rec_d1_05_35_22.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.8610,0.00,3.00
rec_d1_05_35_22.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2315,0.00,3.00
rec_d1_05_35_22.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2219,0.00,3.00
rec_d1_05_35_26.250000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3229,0.00,3.00
rec_d1_05_35_26.250000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.2964,0.00,3.00
rec_d1_05_35_26.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1479,0.00,3.00
rec_d1_05_35_32.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9924,0.00,3.00
rec_d1_05_35_32.500000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.2530,0.00,3.00
rec_d1_05_35_32.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2371,0.00,3.00
rec_d1_05_35_37.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_35_37.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4380,0.00,3.00
rec_d1_05_35_37.500000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1958,0.00,3.00
rec_d1_05_35_52.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.8768,0.00,3.00
rec_d1_05_35_52.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1943,0.00,3.00
rec_d1_05_35_52.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1660,0.00,3.00
rec_d1_05_36_01.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9391,0.00,3.00
rec_d1_05_36_01.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.8106,0.00,3.00
rec_d1_05_36_26.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5954,0.00,3.00
rec_d1_05_36_26.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1804,0.00,3.00
rec_d1_05_36_26.500000.wav,success,0,Ensemble Voting,Pica pica_Eurasian Magpie,0.0861,0.00,3.00
rec_d1_05_36_29.500000.wav,success,0,Ensemble Voting,Common Blackbird,0.4126,0.00,3.00
rec_d1_05_36_29.500000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3330,0.00,3.00
rec_d1_05_36_29.500000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.1378,0.00,3.00
rec_d1_05_36_36.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9791,0.00,3.00
rec_d1_05_36_36.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3484,0.00,3.00
rec_d1_05_36_36.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1183,0.00,3.00
rec_d1_05_36_50.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9578,0.00,3.00
rec_d1_05_36_50.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4409,0.00,3.00
rec_d1_05_36_50.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1383,0.00,3.00
rec_d1_05_37_05.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.9241,0.00,3.00
rec_d1_05_37_05.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9926,0.00,3.00
rec_d1_05_37_05.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4478,0.00,3.00
rec_d1_05_37_10.250000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.5412,0.00,3.00
rec_d1_05_37_10.250000.wav,success,0,Ensemble Voting,Common Blackbird,0.3407,0.00,3.00
rec_d1_05_37_10.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1028,0.00,3.00
rec_d1_05_37_15.500000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.4450,0.00,3.00
rec_d1_05_37_15.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.3761,0.00,3.00
rec_d1_05_37_15.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2129,0.00,3.00
rec_d1_05_37_21.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.9059,0.00,3.00
rec_d1_05_37_21.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2060,0.00,3.00
rec_d1_05_37_21.750000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.1280,0.00,3.00
rec_d1_05_37_26.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9782,0.00,3.00
rec_d1_05_37_26.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5686,0.00,3.00
rec_d1_05_37_26.500000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.2407,0.00,3.00
rec_d1_05_38_06.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.6608,0.00,3.00
rec_d1_05_38_06.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1693,0.00,3.00
rec_d1_05_38_06.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1602,0.00,3.00
rec_d1_05_38_19.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.8362,0.00,3.00
rec_d1_05_38_19.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.7330,0.00,3.00
rec_d1_05_38_23.750000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.9695,0.00,3.00
rec_d1_05_38_23.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_38_26.750000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.9993,0.00,3.00
rec_d1_05_38_26.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9972,0.00,3.00
rec_d1_05_38_26.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4779,0.00,3.00
rec_d1_05_38_53.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9934,0.00,3.00
rec_d1_05_38_53.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3649,0.00,3.00
rec_d1_05_38_53.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3429,0.00,3.00
rec_d1_05_39_05.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_39_05.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4049,0.00,3.00
rec_d1_05_39_05.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0987,0.00,3.00
rec_d1_05_39_20.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_39_20.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2634,0.00,3.00
rec_d1_05_39_20.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2354,0.00,3.00
rec_d1_05_39_23.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9419,0.00,3.00
rec_d1_05_39_23.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4390,0.00,3.00
rec_d1_05_39_23.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2149,0.00,3.00
rec_d1_05_39_31.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_39_31.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.5399,0.00,3.00
rec_d1_05_39_31.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.0767,0.00,3.00
rec_d1_05_39_36.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.8516,0.00,3.00
rec_d1_05_39_36.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2864,0.00,3.00
rec_d1_05_39_36.750000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.1468,0.00,3.00
rec_d1_05_39_51.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_39_51.750000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.3954,0.00,3.00
rec_d1_05_39_51.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1375,0.00,3.00
rec_d1_05_40_00.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.9747,0.00,3.00
rec_d1_05_40_00.250000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.7335,0.00,3.00
rec_d1_05_40_00.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.6825,0.00,3.00
rec_d1_05_40_21.250000.wav,success,0,Ensemble Voting,Common Blackbird,0.7129,0.00,3.00
rec_d1_05_40_21.250000.wav,success,0,Ensemble Voting,Gallinula chloropus_Eurasian Moorhen,0.3346,0.00,3.00
rec_d1_05_40_21.250000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.1771,0.00,3.00
rec_d1_05_40_25.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.9911,0.00,3.00
rec_d1_05_40_25.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.6620,0.00,3.00
rec_d1_05_40_25.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9784,0.00,3.00
rec_d1_05_40_35.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_40_35.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6232,0.00,3.00
rec_d1_05_40_35.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0748,0.00,3.00
rec_d1_05_40_40.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.6629,0.00,3.00
rec_d1_05_40_40.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3941,0.00,3.00
rec_d1_05_40_40.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1538,0.00,3.00
rec_d1_05_40_43.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.1840,0.00,3.00
rec_d1_05_40_43.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1557,0.00,3.00
rec_d1_05_40_43.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1147,0.00,3.00
rec_d1_05_41_01.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.4951,0.00,3.00
rec_d1_05_41_01.750000.wav,success,0,Ensemble Voting,Fulica atra_Eurasian Coot,0.2505,0.00,3.00
rec_d1_05_41_01.750000.wav,success,0,Ensemble Voting,Gallinula chloropus_Eurasian Moorhen,0.1564,0.00,3.00
rec_d1_05_41_30.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4049,0.00,3.00
rec_d1_05_41_30.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_41_30.wav,success,0,Ensemble Voting,Corvus monedula_Eurasian Jackdaw,0.1170,0.00,3.00
rec_d1_05_41_41.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9966,0.00,3.00
rec_d1_05_41_41.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3110,0.00,3.00
rec_d1_05_41_41.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2574,0.00,3.00
rec_d1_05_41_50.250000.wav,success,0,Ensemble Voting,Common Blackbird,0.6451,0.00,3.00
rec_d1_05_41_50.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.3133,0.00,3.00
rec_d1_05_41_50.250000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.3654,0.00,3.00
rec_d1_05_43_05.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d1_05_43_05.250000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.9014,0.00,3.00
rec_d1_05_43_40.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.9871,0.00,3.00
rec_d1_05_43_40.750000.wav,success,0,Ensemble Voting,Eurasian Collared Dove,0.5099,0.00,3.00
rec_d1_05_43_40.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1776,0.00,3.00
rec_d1_05_44_57.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.8369,0.00,3.00
rec_d1_05_44_57.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1708,0.00,3.00
rec_d1_05_44_57.750000.wav,success,0,Ensemble Voting,Phylloscopus collybita_Common Chiffchaff,0.1644,0.00,3.00
rec_d1_05_45_20.wav,success,0,Ensemble Voting,Common Blackbird,0.8808,0.00,3.00
rec_d1_05_45_20.wav,success,0,Ensemble Voting,Apus apus_Common Swift,0.2220,0.00,3.00
rec_d1_05_45_20.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1286,0.00,3.00
rec_d1_05_45_23.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.4644,0.00,3.00
rec_d1_05_45_23.wav,success,0,Ensemble Voting,Eurasian Collared Dove,0.8083,0.00,3.00
rec_d1_05_45_23.wav,success,0,Ensemble Voting,Corvus corone_Carrion Crow,0.0968,0.00,3.00
rec_d1_05_45_42.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.8147,0.00,3.00
rec_d1_05_45_42.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.0844,0.00,3.00
rec_d1_05_46_56.500000.wav,success,0,Ensemble Voting,Common Blackbird,0.4656,0.00,3.00
rec_d1_05_46_56.500000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3655,0.00,3.00
rec_d1_05_46_56.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.6967,0.00,3.00
rec_d1_05_47_00.250000.wav,success,0,Ensemble Voting,Common Wood Pigeon,0.4668,0.00,3.00
rec_d1_05_47_00.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3022,0.00,3.00
rec_d1_05_47_00.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.2422,0.00,3.00
rec_d1_05_47_16.wav,success,0,Ensemble Voting,Common Blackbird,0.5235,0.00,3.00
rec_d1_05_47_16.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3697,0.00,3.00
rec_d1_05_47_16.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4189,0.00,3.00
rec_d1_05_47_20.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.6075,0.00,3.00
rec_d1_05_47_20.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.7040,0.00,3.00
rec_d1_05_47_20.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.0964,0.00,3.00
rec_d1_05_47_25.250000.wav,success,0,Ensemble Voting,Common Blackbird,0.7245,0.00,3.00
rec_d1_05_47_25.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3346,0.00,3.00
rec_d1_05_47_25.250000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.1856,0.00,3.00
rec_d1_05_47_32.500000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.5348,0.00,3.00
rec_d1_05_47_32.500000.wav,success,0,Ensemble Voting,Common Blackbird,0.3318,0.00,3.00
rec_d1_05_47_32.500000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.2064,0.00,3.00
rec_d1_05_47_42.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.9927,0.00,3.00
rec_d1_05_47_42.wav,success,0,Ensemble Voting,Cinnyricinclus leucogaster_Violet-backed Starling,0.3324,0.00,3.00
rec_d1_05_47_42.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0896,0.00,3.00
rec_d1_05_47_58.250000.wav,success,0,Ensemble Voting,Common Blackbird,0.7292,0.00,3.00
rec_d1_05_47_58.250000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.2452,0.00,3.00
rec_d1_05_47_58.250000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1970,0.00,3.00
rec_d1_05_48_04.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.7809,0.00,3.00
rec_d1_05_48_04.750000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.3865,0.00,3.00
rec_d1_05_48_04.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1368,0.00,3.00
rec_d1_05_48_11.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4772,0.00,3.00
rec_d1_05_48_11.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1000,0.00,3.00
rec_d1_05_48_11.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.0911,0.00,3.00
rec_d1_05_48_13.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.7935,0.00,3.00
rec_d1_05_48_13.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.6913,0.00,3.00
rec_d1_05_48_13.750000.wav,success,0,Ensemble Voting,Columba palumbus_Common Wood Pigeon,0.4411,0.00,3.00
rec_d1_05_48_29.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.8606,0.00,3.00
