Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,2.75,Egretta garzetta,Little Egret,0.6377,rec_d1_09_02_56.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0691,rec_d1_09_03_10.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1669,rec_d1_09_03_14.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.5382,rec_d1_09_03_18.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.7917,rec_d1_09_03_21.500000.wav
0.0,2.75,Fulica atra,Eurasian Coot,0.1680,rec_d1_09_03_32.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0743,rec_d1_09_03_53.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.7778,rec_d1_09_04_06.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.4418,rec_d1_09_04_21.250000.wav
0.0,2.75,Fulica atra,Eurasian Coot,0.0661,rec_d1_09_04_33.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.1118,rec_d1_09_04_40.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1339,rec_d1_09_04_48.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.2191,rec_d1_09_05_05.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.3598,rec_d1_09_05_08.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0760,rec_d1_09_05_08.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3759,rec_d1_09_05_15.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1187,rec_d1_09_05_45.500000.wav
0.0,2.75,Milvus migrans,Black Kite,0.7487,rec_d1_09_05_53.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2241,rec_d1_09_06_07.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0755,rec_d1_09_06_11.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0984,rec_d1_09_06_18.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0563,rec_d1_09_06_26.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9204,rec_d1_09_06_38.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1571,rec_d1_09_06_56.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3881,rec_d1_09_07_06.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2420,rec_d1_09_07_12.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0934,rec_d1_09_07_15.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1766,rec_d1_09_07_26.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1417,rec_d1_09_07_53.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0951,rec_d1_09_07_53.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.8558,rec_d1_09_07_59.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1546,rec_d1_09_08_19.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.8284,rec_d1_09_08_26.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3596,rec_d1_09_08_58.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3410,rec_d1_09_09_01.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3968,rec_d1_09_09_04.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.5964,rec_d1_09_09_07.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.7332,rec_d1_09_09_10.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.7114,rec_d1_09_09_13.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.8941,rec_d1_09_09_16.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.8222,rec_d1_09_09_19.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.7969,rec_d1_09_09_22.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.8523,rec_d1_09_09_25.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.8558,rec_d1_09_09_28.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6637,rec_d1_09_09_31.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.8419,rec_d1_09_09_34.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6722,rec_d1_09_09_37.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2710,rec_d1_09_09_40.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6252,rec_d1_09_09_43.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6986,rec_d1_09_09_46.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3627,rec_d1_09_09_49.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3698,rec_d1_09_09_52.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2525,rec_d1_09_09_55.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6519,rec_d1_09_10_00.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2506,rec_d1_09_10_05.wav
0.0,2.75,Passer domesticus,House Sparrow,0.4397,rec_d1_09_10_08.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1653,rec_d1_09_10_41.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1277,rec_d1_09_10_49.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2358,rec_d1_09_11_16.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0666,rec_d1_09_11_18.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2104,rec_d1_09_11_45.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0617,rec_d1_09_11_45.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2259,rec_d1_09_11_50.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0598,rec_d1_09_12_13.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2186,rec_d1_09_12_41.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0566,rec_d1_09_12_41.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2628,rec_d1_09_12_47.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.6374,rec_d1_09_12_51.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1919,rec_d1_09_12_54.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2250,rec_d1_09_13_03.750000.wav
0.0,2.75,Geronticus eremita,Northern Bald Ibis,0.0566,rec_d1_09_13_03.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.4347,rec_d1_09_13_11.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3258,rec_d1_09_13_14.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.4798,rec_d1_09_13_19.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1969,rec_d1_09_13_22.250000.wav
0.0,2.75,Columba livia,Rock Pigeon,0.0585,rec_d1_09_14_22.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0929,rec_d1_09_14_25.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.2635,rec_d1_09_14_28.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.5975,rec_d1_09_15_04.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0803,rec_d1_09_15_04.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3407,rec_d1_09_15_14.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0901,rec_d1_09_15_17.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0512,rec_d1_09_15_17.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.4224,rec_d1_09_15_37.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.4307,rec_d1_09_15_40.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.7244,rec_d1_09_15_43.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0922,rec_d1_09_15_43.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3038,rec_d1_09_15_45.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0907,rec_d1_09_15_45.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3368,rec_d1_09_15_48.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1991,rec_d1_09_15_51.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.5383,rec_d1_09_15_55.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3118,rec_d1_09_15_57.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2508,rec_d1_09_16_00.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2026,rec_d1_09_16_04.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3339,rec_d1_09_16_08.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3374,rec_d1_09_16_12.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.1446,rec_d1_09_16_16.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1191,rec_d1_09_16_16.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0602,rec_d1_09_16_19.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.4734,rec_d1_09_16_22.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0854,rec_d1_09_16_35.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0905,rec_d1_09_16_39.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3045,rec_d1_09_17_02.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1136,rec_d1_09_17_05.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1822,rec_d1_09_17_15.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0633,rec_d1_09_17_15.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1852,rec_d1_09_17_35.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2397,rec_d1_09_17_42.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1393,rec_d1_09_18_21.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0981,rec_d1_09_19_44.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0657,rec_d1_09_19_44.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0507,rec_d1_09_20_00.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1416,rec_d1_09_20_22.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8569,rec_d1_09_20_24.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5700,rec_d1_09_21_54.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0798,rec_d1_09_22_30.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0534,rec_d1_09_22_58.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0966,rec_d1_09_23_04.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8483,rec_d1_09_23_11.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6133,rec_d1_09_23_21.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.8218,rec_d1_09_23_37.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4869,rec_d1_09_24_01.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6625,rec_d1_09_24_08.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5000,rec_d1_09_24_11.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1213,rec_d1_09_24_13.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2423,rec_d1_09_25_21.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0723,rec_d1_09_25_33.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.3095,rec_d1_09_26_06.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1344,rec_d1_09_27_01.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.1004,rec_d1_09_27_01.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0643,rec_d1_09_27_14.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1715,rec_d1_09_27_17.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.2045,rec_d1_09_27_25.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1642,rec_d1_09_27_25.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.4364,rec_d1_09_27_28.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0942,rec_d1_09_28_24.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3221,rec_d1_09_28_33.250000.wav
0.0,2.75,Milvus migrans,Black Kite,0.2132,rec_d1_09_29_06.wav
0.0,2.75,Parus major,Great Tit,0.6730,rec_d1_09_29_16.wav
0.0,2.75,Egretta garzetta,Little Egret,0.2942,rec_d1_09_29_26.wav
0.0,2.75,Egretta garzetta,Little Egret,0.2223,rec_d1_09_29_36.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0703,rec_d1_09_29_36.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0645,rec_d1_09_29_41.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3698,rec_d1_09_29_44.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1153,rec_d1_09_29_48.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1070,rec_d1_09_30_12.500000.wav
0.0,2.75,Parus major,Great Tit,0.4774,rec_d1_09_31_08.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1704,rec_d1_09_31_08.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0547,rec_d1_09_31_35.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0507,rec_d1_09_32_05.500000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0996,rec_d1_09_33_07.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.8755,rec_d1_09_33_19.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.9094,rec_d1_09_33_22.250000.wav
0.0,2.75,Fulica atra,Eurasian Coot,0.1014,rec_d1_09_33_22.250000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.0632,rec_d1_09_33_22.250000.wav
0.0,2.75,Milvus migrans,Black Kite,0.0796,rec_d1_09_33_28.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1488,rec_d1_09_33_31.500000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0548,rec_d1_09_33_43.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0526,rec_d1_09_33_57.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0550,rec_d1_09_34_08.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2481,rec_d1_09_34_14.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1111,rec_d1_09_35_01.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0584,rec_d1_09_35_44.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.1442,rec_d1_09_36_19.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0979,rec_d1_09_36_26.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1138,rec_d1_09_36_28.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0517,rec_d1_09_36_33.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3179,rec_d1_09_37_24.250000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1600,rec_d1_09_37_43.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1530,rec_d1_09_38_24.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1742,rec_d1_09_38_49.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.9147,rec_d1_09_39_08.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1226,rec_d1_09_39_52.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2513,rec_d1_09_39_55.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0922,rec_d1_09_40_01.250000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.8063,rec_d1_09_40_56.250000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1777,rec_d1_09_41_04.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1299,rec_d1_09_41_07.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4691,rec_d1_09_41_11.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1829,rec_d1_09_41_14.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3862,rec_d1_09_42_21.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4454,rec_d1_09_42_30.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0884,rec_d1_09_42_49.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2001,rec_d1_09_42_52.500000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0806,rec_d1_09_42_57.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7410,rec_d1_09_43_28.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0695,rec_d1_09_43_31.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0952,rec_d1_09_44_09.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0796,rec_d1_09_44_09.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0960,rec_d1_09_44_18.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0824,rec_d1_09_44_28.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0716,rec_d1_09_44_32.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.2129,rec_d1_09_44_59.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1089,rec_d1_09_45_10.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.3382,rec_d1_09_45_37.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.5274,rec_d1_09_45_46.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4869,rec_d1_09_46_31.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5558,rec_d1_09_46_53.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5187,rec_d1_09_47_00.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8061,rec_d1_09_47_04.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1296,rec_d1_09_47_28.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0569,rec_d1_09_47_34.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.2240,rec_d1_09_47_38.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0907,rec_d1_09_48_02.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7168,rec_d1_09_48_09.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0551,rec_d1_09_48_25.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1360,rec_d1_09_48_37.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1463,rec_d1_09_48_40.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1201,rec_d1_09_48_50.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1627,rec_d1_09_49_00.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4330,rec_d1_09_49_09.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.1037,rec_d1_09_49_12.500000.wav
0.0,2.75,Columba livia,Rock Pigeon,0.0507,rec_d1_09_49_12.500000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0869,rec_d1_09_49_26.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0537,rec_d1_09_49_40.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2104,rec_d1_09_49_44.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8934,rec_d1_09_49_59.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4604,rec_d1_09_50_34.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9044,rec_d1_09_50_37.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7874,rec_d1_09_50_40.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9055,rec_d1_09_50_50.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3903,rec_d1_09_51_05.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2335,rec_d1_09_51_07.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2479,rec_d1_09_51_18.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1162,rec_d1_09_51_21.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2142,rec_d1_09_51_47.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7040,rec_d1_09_52_06.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1901,rec_d1_09_52_46.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8018,rec_d1_09_52_48.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6011,rec_d1_09_52_51.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5075,rec_d1_09_52_59.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9778,rec_d1_09_53_10.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4165,rec_d1_09_53_30.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1625,rec_d1_09_53_42.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8347,rec_d1_09_54_03.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3500,rec_d1_09_54_06.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5655,rec_d1_09_54_09.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2750,rec_d1_09_54_12.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1040,rec_d1_09_54_17.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5795,rec_d1_09_54_21.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9040,rec_d1_09_54_27.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9482,rec_d1_09_54_29.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6655,rec_d1_09_54_48.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1408,rec_d1_09_54_53.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3125,rec_d1_09_54_55.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9698,rec_d1_09_55_00.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9834,rec_d1_09_55_03.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9961,rec_d1_09_55_06.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3907,rec_d1_09_55_08.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5372,rec_d1_09_55_11.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3422,rec_d1_09_55_14.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9389,rec_d1_09_55_20.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0517,rec_d1_09_55_23.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9441,rec_d1_09_55_26.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7009,rec_d1_09_56_09.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8235,rec_d1_09_56_12.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4196,rec_d1_09_56_25.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5139,rec_d1_09_56_31.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9448,rec_d1_09_56_34.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1032,rec_d1_09_56_37.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7310,rec_d1_09_56_52.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8779,rec_d1_09_56_55.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0659,rec_d1_09_56_55.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8830,rec_d1_09_57_21.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1272,rec_d1_09_57_24.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3951,rec_d1_09_57_38.750000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0701,rec_d1_10_00_31.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0564,rec_d1_10_00_31.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1780,rec_d1_10_00_34.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0552,rec_d1_10_00_34.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6759,rec_d1_10_00_45.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9368,rec_d1_10_00_49.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2746,rec_d1_10_00_52.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3169,rec_d1_10_00_54.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4577,rec_d1_10_01_12.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4392,rec_d1_10_01_21.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2608,rec_d1_10_01_24.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0804,rec_d1_10_01_24.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7512,rec_d1_10_01_27.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1993,rec_d1_10_01_52.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9611,rec_d1_10_01_54.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8685,rec_d1_10_01_57.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8671,rec_d1_10_02_00.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9251,rec_d1_10_02_03.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9491,rec_d1_10_02_16.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1117,rec_d1_10_03_11.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9625,rec_d1_10_04_06.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0953,rec_d1_10_04_13.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1838,rec_d1_10_04_17.wav
