Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7710,rec_d2_13_16_04.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9058,rec_d2_13_16_12.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9960,rec_d2_13_16_12.750000.wav
0.0,3.0,Corvus corone,Carrion Crow,0.1014,rec_d2_13_16_36.750000.wav
3.0,5.25,Corvus corone,Carrion Crow,0.0604,rec_d2_13_16_36.750000.wav
0.0,3.0,Corvus corone,Carrion Crow,0.2956,rec_d2_13_16_55.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.5506,rec_d2_13_17_10.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0625,rec_d2_13_17_16.wav
3.0,5.25,Branta canadensis,Canada Goose,0.2895,rec_d2_13_17_16.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0914,rec_d2_13_17_16.wav
0.0,3.0,Branta canadensis,Canada Goose,0.2857,rec_d2_13_17_21.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0698,rec_d2_13_17_21.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9371,rec_d2_13_17_21.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2705,rec_d2_13_17_34.250000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.4523,rec_d2_13_17_34.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.2488,rec_d2_13_17_34.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9978,rec_d2_13_17_39.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7546,rec_d2_13_17_39.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1883,rec_d2_13_17_45.wav
3.0,5.25,Branta canadensis,Canada Goose,0.2560,rec_d2_13_17_50.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.2451,rec_d2_13_17_50.250000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0529,rec_d2_13_17_55.500000.wav
0.0,3.0,Columba livia,Rock Pigeon,0.0847,rec_d2_13_19_02.250000.wav
3.0,5.25,Corvus corone,Carrion Crow,0.1325,rec_d2_13_19_02.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2033,rec_d2_13_19_45.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0607,rec_d2_13_19_45.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0589,rec_d2_13_22_40.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0508,rec_d2_13_22_54.750000.wav
0.0,3.0,Phylloscopus collybita,Common Chiffchaff,0.0817,rec_d2_13_23_00.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0744,rec_d2_13_23_28.500000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.0650,rec_d2_13_23_28.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.2120,rec_d2_13_25_35.500000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9933,rec_d2_13_25_50.500000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9446,rec_d2_13_25_50.500000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9870,rec_d2_13_25_55.750000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.6975,rec_d2_13_25_55.750000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9994,rec_d2_13_26_01.250000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.5624,rec_d2_13_26_01.250000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9973,rec_d2_13_26_07.500000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9888,rec_d2_13_26_13.250000.wav
3.0,5.25,Corvus corone,Carrion Crow,0.1216,rec_d2_13_26_13.250000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9847,rec_d2_13_26_22.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9949,rec_d2_13_26_28.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9964,rec_d2_13_26_52.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9944,rec_d2_13_26_52.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.1877,rec_d2_13_26_57.250000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9981,rec_d2_13_26_57.250000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9618,rec_d2_13_27_04.500000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9977,rec_d2_13_27_04.500000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9835,rec_d2_13_27_12.250000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9415,rec_d2_13_27_12.250000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9969,rec_d2_13_27_17.500000.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9973,rec_d2_13_27_17.500000.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9967,rec_d2_13_27_25.wav
3.0,5.25,Bostrychia hagedash,Hadada Ibis,0.9986,rec_d2_13_27_25.wav
0.0,3.0,Bostrychia hagedash,Hadada Ibis,0.9366,rec_d2_13_27_35.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1132,rec_d2_13_27_47.500000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.0526,rec_d2_13_27_53.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0921,rec_d2_13_28_33.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1580,rec_d2_13_28_33.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3268,rec_d2_13_28_59.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2994,rec_d2_13_29_05.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1245,rec_d2_13_29_11.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1541,rec_d2_13_29_11.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3601,rec_d2_13_29_33.750000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.2497,rec_d2_13_29_33.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.4747,rec_d2_13_29_33.750000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.1145,rec_d2_13_29_33.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1104,rec_d2_13_29_39.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6739,rec_d2_13_29_39.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1447,rec_d2_13_29_45.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7692,rec_d2_13_29_45.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2196,rec_d2_13_30_41.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.5135,rec_d2_13_30_54.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.5126,rec_d2_13_30_54.250000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.3242,rec_d2_13_30_54.250000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.9343,rec_d2_13_30_59.500000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.5683,rec_d2_13_30_59.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.2057,rec_d2_13_30_59.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.1523,rec_d2_13_31_05.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0956,rec_d2_13_31_05.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8767,rec_d2_13_31_05.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9530,rec_d2_13_31_10.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0807,rec_d2_13_31_10.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6747,rec_d2_13_31_10.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0575,rec_d2_13_31_40.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2297,rec_d2_13_31_46.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.5511,rec_d2_13_31_46.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8705,rec_d2_13_31_51.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1289,rec_d2_13_31_51.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3893,rec_d2_13_31_59.wav
3.0,5.25,Columba livia,Rock Pigeon,0.0648,rec_d2_13_31_59.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9679,rec_d2_13_32_30.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4453,rec_d2_13_32_35.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6174,rec_d2_13_32_35.250000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.1734,rec_d2_13_32_35.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9959,rec_d2_13_32_40.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9564,rec_d2_13_32_47.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8825,rec_d2_13_33_21.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6447,rec_d2_13_33_21.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1748,rec_d2_13_33_27.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9998,rec_d2_13_33_40.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8139,rec_d2_13_33_40.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3012,rec_d2_13_33_51.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8879,rec_d2_13_33_51.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4251,rec_d2_13_34_18.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4893,rec_d2_13_34_30.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0642,rec_d2_13_34_30.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1238,rec_d2_13_34_40.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0939,rec_d2_13_34_40.wav
0.0,3.0,Pica pica,Eurasian Magpie,0.1532,rec_d2_13_34_59.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9437,rec_d2_13_35_14.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9809,rec_d2_13_35_32.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1281,rec_d2_13_35_32.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9717,rec_d2_13_35_37.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.4252,rec_d2_13_35_37.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1166,rec_d2_13_35_57.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8926,rec_d2_13_35_57.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7345,rec_d2_13_36_02.250000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.0690,rec_d2_13_36_02.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0970,rec_d2_13_36_07.750000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0538,rec_d2_13_36_07.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0672,rec_d2_13_36_07.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1741,rec_d2_13_36_29.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0681,rec_d2_13_36_29.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8178,rec_d2_13_36_37.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4111,rec_d2_13_37_13.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.7478,rec_d2_13_37_24.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0914,rec_d2_13_37_24.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1081,rec_d2_13_37_52.750000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.2941,rec_d2_13_37_58.750000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.1290,rec_d2_13_38_30.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8783,rec_d2_13_38_44.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0719,rec_d2_13_38_52.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1687,rec_d2_13_38_58.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2449,rec_d2_13_39_44.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9700,rec_d2_13_40_02.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.3621,rec_d2_13_40_02.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0753,rec_d2_13_40_15.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1968,rec_d2_13_40_15.250000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.8213,rec_d2_13_40_21.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2670,rec_d2_13_40_21.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3160,rec_d2_13_40_39.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0720,rec_d2_13_40_44.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6883,rec_d2_13_40_44.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3466,rec_d2_13_40_50.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7769,rec_d2_13_40_50.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9681,rec_d2_13_40_55.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.4562,rec_d2_13_40_55.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2148,rec_d2_13_41_04.250000.wav
3.0,5.25,Phylloscopus collybita,Common Chiffchaff,0.4818,rec_d2_13_41_04.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0518,rec_d2_13_42_25.500000.wav
3.0,5.25,Columba livia,Rock Pigeon,0.0599,rec_d2_13_42_31.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1989,rec_d2_13_42_37.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.7754,rec_d2_13_43_04.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.7188,rec_d2_13_43_11.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9549,rec_d2_13_43_18.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1117,rec_d2_13_43_26.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3310,rec_d2_13_43_39.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.5758,rec_d2_13_43_39.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.5184,rec_d2_13_43_45.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8810,rec_d2_13_43_45.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2999,rec_d2_13_43_51.wav
0.0,3.0,Branta canadensis,Canada Goose,0.2529,rec_d2_13_43_51.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.6947,rec_d2_13_44_16.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4523,rec_d2_13_44_45.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.3775,rec_d2_13_44_45.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4784,rec_d2_13_44_51.wav
0.0,3.0,Branta canadensis,Canada Goose,0.3822,rec_d2_13_44_51.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8381,rec_d2_13_45_03.750000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0792,rec_d2_13_45_03.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9354,rec_d2_13_45_03.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9107,rec_d2_13_45_09.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9505,rec_d2_13_45_09.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0523,rec_d2_13_45_14.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0674,rec_d2_13_45_14.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1588,rec_d2_13_45_19.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6856,rec_d2_13_45_19.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3578,rec_d2_13_45_25.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0505,rec_d2_13_45_25.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9960,rec_d2_13_45_25.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9997,rec_d2_13_45_30.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9225,rec_d2_13_45_30.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9963,rec_d2_13_45_42.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9797,rec_d2_13_45_42.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8957,rec_d2_13_45_56.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3962,rec_d2_13_46_10.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9899,rec_d2_13_46_19.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3156,rec_d2_13_46_40.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.5932,rec_d2_13_46_49.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1928,rec_d2_13_46_49.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1568,rec_d2_13_47_02.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8887,rec_d2_13_47_02.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1829,rec_d2_13_47_19.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0693,rec_d2_13_47_19.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4186,rec_d2_13_47_31.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0515,rec_d2_13_47_31.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0531,rec_d2_13_48_10.250000.wav
3.0,5.25,Branta canadensis,Canada Goose,0.3654,rec_d2_13_48_25.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0940,rec_d2_13_48_58.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0729,rec_d2_13_48_58.750000.wav
0.0,3.0,Phylloscopus collybita,Common Chiffchaff,0.3803,rec_d2_13_49_22.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0720,rec_d2_13_49_29.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7747,rec_d2_13_50_19.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1246,rec_d2_13_50_24.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2244,rec_d2_13_50_53.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0707,rec_d2_13_50_53.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0507,rec_d2_13_50_53.wav
3.0,5.25,Branta canadensis,Canada Goose,0.1261,rec_d2_13_51_02.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1556,rec_d2_13_51_27.wav
0.0,3.0,Branta canadensis,Canada Goose,0.1010,rec_d2_13_51_38.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0520,rec_d2_13_51_38.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0757,rec_d2_13_51_43.750000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.8882,rec_d2_13_52_06.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.6676,rec_d2_13_52_18.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0550,rec_d2_13_52_24.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0864,rec_d2_13_52_29.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1047,rec_d2_13_52_29.500000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.3967,rec_d2_13_53_05.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0664,rec_d2_13_53_05.500000.wav
3.0,5.25,Pica pica,Eurasian Magpie,0.1146,rec_d2_13_53_05.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4155,rec_d2_13_53_13.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.3834,rec_d2_13_53_13.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2011,rec_d2_13_53_21.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1700,rec_d2_13_53_21.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0967,rec_d2_13_53_39.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0976,rec_d2_13_53_45.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9942,rec_d2_13_53_51.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9737,rec_d2_13_53_51.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8820,rec_d2_13_53_56.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0650,rec_d2_13_53_56.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0709,rec_d2_13_54_05.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9802,rec_d2_13_54_33.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8684,rec_d2_13_54_39.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0977,rec_d2_13_54_39.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9172,rec_d2_13_54_45.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9546,rec_d2_13_54_45.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0905,rec_d2_13_55_10.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9406,rec_d2_13_55_15.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9546,rec_d2_13_55_15.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9720,rec_d2_13_55_20.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7814,rec_d2_13_55_20.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1857,rec_d2_13_55_26.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.6556,rec_d2_13_55_31.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.7154,rec_d2_13_55_59.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0733,rec_d2_13_55_59.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9727,rec_d2_13_56_09.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4706,rec_d2_13_56_18.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.4168,rec_d2_13_56_18.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9725,rec_d2_13_56_24.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.6279,rec_d2_13_56_29.250000.wav
0.0,3.0,Branta canadensis,Canada Goose,0.0937,rec_d2_13_56_29.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6254,rec_d2_13_56_29.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4523,rec_d2_13_56_37.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.5104,rec_d2_13_56_43.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.3522,rec_d2_13_56_43.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9324,rec_d2_13_56_48.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.7555,rec_d2_13_56_48.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9713,rec_d2_13_57_04.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8639,rec_d2_13_57_04.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9341,rec_d2_13_57_10.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.6093,rec_d2_13_57_10.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.2750,rec_d2_13_57_15.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1082,rec_d2_13_57_35.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.8552,rec_d2_13_57_44.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.9482,rec_d2_13_57_44.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9974,rec_d2_13_57_49.750000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.9963,rec_d2_13_57_56.500000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.0505,rec_d2_13_57_56.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.3011,rec_d2_13_58_11.250000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1219,rec_d2_13_58_11.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.0995,rec_d2_13_58_16.500000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.1721,rec_d2_13_58_29.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.8370,rec_d2_13_58_29.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.4080,rec_d2_13_58_37.750000.wav
3.0,5.25,Phoenicopterus roseus,Greater Flamingo,0.1444,rec_d2_13_58_37.750000.wav
0.0,3.0,Columba livia,Rock Pigeon,0.0627,rec_d2_13_58_43.250000.wav
0.0,3.0,Phoenicopterus roseus,Greater Flamingo,0.2285,rec_d2_13_59_04.250000.wav
